seqno,configno,fitnessScore,dust,lcase_masking,soft_masking,ungapped,xdrop_gap,xdrop_gap_final,xdrop_ungap
9627,1597,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9627,1598,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9628,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
9629,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9629,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9630,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9631,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9631,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9632,1847,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9632,1848,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9633,1847,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9633,1848,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9634,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9635,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9635,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9636,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9637,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9637,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9637,1952,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.1
9637,1953,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.5
9637,1957,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.1
9637,1958,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.5
9637,1962,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.1
9637,1963,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.5
9637,1967,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.1
9637,1968,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.5
9638,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9638,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9639,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9640,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9640,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9640,1952,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.1
9640,1953,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.5
9640,1957,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.1
9640,1958,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.5
9640,1962,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.1
9640,1963,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.5
9640,1967,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.1
9640,1968,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.5
9641,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9642,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9643,1847,152.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9643,1848,152.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9643,2597,152.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
9643,2598,152.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
9644,2599,113.5,no,FALSE,TRUE,TRUE,30,100,20
9645,2597,82.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
9645,2598,82.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
9646,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9646,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9647,1597,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9647,1598,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9648,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9649,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9650,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9651,1597,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9651,1598,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9652,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9652,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9653,1597,193.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9653,1598,193.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9654,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9654,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9655,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9655,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9655,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9655,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9655,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9656,1847,152.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9656,1848,152.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9657,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9658,1724,89.87775,20 64 1,FALSE,TRUE,FALSE,30,100,20
9659,1724,100,20 64 1,FALSE,TRUE,FALSE,30,100,20
9660,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9661,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9661,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9661,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9661,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9661,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9662,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9663,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9664,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9665,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
9666,2599,2813.5,no,FALSE,TRUE,TRUE,30,100,20
9667,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9668,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9668,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9669,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9669,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9670,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9670,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9670,1952,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.1
9670,1953,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.5
9670,1957,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.1
9670,1958,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.5
9670,1962,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.1
9670,1963,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.5
9670,1967,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.1
9670,1968,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.5
9671,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9671,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9672,2599,83.3895,no,FALSE,TRUE,TRUE,30,100,20
9673,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9673,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9674,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9675,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9675,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9676,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9677,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9678,1974,97,20 64 1,FALSE,FALSE,FALSE,30,100,20
9679,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9679,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9680,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9681,1724,79.3825,20 64 1,FALSE,TRUE,FALSE,30,100,20
9682,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9683,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9683,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9684,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9684,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9684,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9684,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9684,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9685,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9686,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9687,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9688,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
9689,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9689,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9690,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9690,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9691,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9691,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9692,2597,132.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
9692,2598,132.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
9693,1849,93.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9693,1954,93.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9693,1959,93.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9693,1964,93.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9693,1969,93.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9694,1974,97,20 64 1,FALSE,FALSE,FALSE,30,100,20
9695,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9696,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9696,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9697,1847,142.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9697,1848,142.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9698,1724,79.774,20 64 1,FALSE,TRUE,FALSE,30,100,20
9699,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9699,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9700,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9701,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9702,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9703,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9703,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9704,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9705,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
9706,1974,97,20 64 1,FALSE,FALSE,FALSE,30,100,20
9707,1724,79.9265,20 64 1,FALSE,TRUE,FALSE,30,100,20
9708,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9708,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9709,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
9710,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
9711,1597,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9711,1598,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9712,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9713,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9714,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9715,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9716,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9717,1974,86.952,20 64 1,FALSE,FALSE,FALSE,30,100,20
9718,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9718,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9719,1849,93.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9719,1954,93.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9719,1959,93.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9719,1964,93.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9719,1969,93.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9720,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9721,1847,82.260583333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9721,1848,82.260583333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9722,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
9723,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9723,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9724,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9724,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9725,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9726,1597,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9726,1598,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9727,1724,89.886,20 64 1,FALSE,TRUE,FALSE,30,100,20
9728,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9728,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9729,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9730,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9731,1724,79.9205,20 64 1,FALSE,TRUE,FALSE,30,100,20
9732,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9733,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9734,1724,79.921,20 64 1,FALSE,TRUE,FALSE,30,100,20
9735,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9736,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9736,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9737,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9738,1597,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9738,1598,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9739,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9739,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9739,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9739,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9739,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9740,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9740,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9741,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9742,1597,193.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9742,1598,193.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9743,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9743,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9744,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9744,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9745,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9745,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9745,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9745,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9745,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9746,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9747,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9748,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9749,1847,122.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9749,1848,122.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9749,2597,122.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
9749,2598,122.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
9750,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9751,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9752,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9753,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9753,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9753,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9753,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9753,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9754,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9755,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9755,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9755,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9755,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9755,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9756,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9757,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9758,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9758,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9759,1724,78.686,20 64 1,FALSE,TRUE,FALSE,30,100,20
9760,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9760,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9760,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9760,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9760,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9761,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9762,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9762,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9762,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9762,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9762,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9763,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9763,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9764,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9765,1847,152.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9765,1848,152.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9765,2597,152.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
9765,2598,152.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
9766,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9766,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9767,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9767,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9768,1847,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9768,1848,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9769,1724,100,20 64 1,FALSE,TRUE,FALSE,30,100,20
9770,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9771,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9772,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9772,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9772,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9772,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9772,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9773,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9774,2597,152.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
9774,2598,152.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
9775,1724,79.8495,20 64 1,FALSE,TRUE,FALSE,30,100,20
9776,1847,242.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9776,1848,242.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9777,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9778,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9779,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9780,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9781,1599,94.5805,20 64 1,FALSE,TRUE,TRUE,30,100,20
9782,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9782,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9782,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9782,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9782,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9783,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9783,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9784,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9785,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9786,1724,87.89325,20 64 1,FALSE,TRUE,FALSE,30,100,20
9787,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9788,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9788,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9789,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9789,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9790,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9791,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9792,1847,152.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9792,1848,152.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9792,2597,152.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
9792,2598,152.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
9793,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9794,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9794,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9795,1599,117,20 64 1,FALSE,TRUE,TRUE,30,100,20
9796,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9796,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9797,2599,1293.5,no,FALSE,TRUE,TRUE,30,100,20
9798,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9798,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9799,1724,87.89325,20 64 1,FALSE,TRUE,FALSE,30,100,20
9800,1724,79.909,20 64 1,FALSE,TRUE,FALSE,30,100,20
9801,1599,85.9285,20 64 1,FALSE,TRUE,TRUE,30,100,20
9802,1877,81.75,20 64 1,FALSE,FALSE,FALSE,0,0,0.1
9802,1878,81.75,20 64 1,FALSE,FALSE,FALSE,0,0,0.5
9802,1882,81.75,20 64 1,FALSE,FALSE,FALSE,0,0.1,0.1
9802,1883,81.75,20 64 1,FALSE,FALSE,FALSE,0,0.1,0.5
9802,1887,81.75,20 64 1,FALSE,FALSE,FALSE,0,0.5,0.1
9802,1888,81.75,20 64 1,FALSE,FALSE,FALSE,0,0.5,0.5
9802,1902,81.75,20 64 1,FALSE,FALSE,FALSE,0.1,0,0.1
9802,1903,81.75,20 64 1,FALSE,FALSE,FALSE,0.1,0,0.5
9802,1907,81.75,20 64 1,FALSE,FALSE,FALSE,0.1,0.1,0.1
9802,1908,81.75,20 64 1,FALSE,FALSE,FALSE,0.1,0.1,0.5
9802,1912,81.75,20 64 1,FALSE,FALSE,FALSE,0.1,0.5,0.1
9802,1913,81.75,20 64 1,FALSE,FALSE,FALSE,0.1,0.5,0.5
9802,1927,81.75,20 64 1,FALSE,FALSE,FALSE,0.5,0,0.1
9802,1928,81.75,20 64 1,FALSE,FALSE,FALSE,0.5,0,0.5
9802,1932,81.75,20 64 1,FALSE,FALSE,FALSE,0.5,0.1,0.1
9802,1933,81.75,20 64 1,FALSE,FALSE,FALSE,0.5,0.1,0.5
9802,1937,81.75,20 64 1,FALSE,FALSE,FALSE,0.5,0.5,0.1
9802,1938,81.75,20 64 1,FALSE,FALSE,FALSE,0.5,0.5,0.5
9803,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9804,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9805,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9806,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
9806,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
9807,2597,112.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
9807,2598,112.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
9808,1599,86.0625,20 64 1,FALSE,TRUE,TRUE,30,100,20
9809,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
9809,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
9810,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
9811,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9812,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
9812,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
9812,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
9812,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
9812,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
9813,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
9814,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
9815,1599,95.936,20 64 1,FALSE,TRUE,TRUE,30,100,20
9816,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
9817,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
