configno,dust,lcase_masking,soft_masking,ungapped,xdrop_gap,xdrop_gap_final,xdrop_ungap
1837,20 64 1,FALSE,FALSE,TRUE,30,0.5,0.1
1838,20 64 1,FALSE,FALSE,TRUE,30,0.5,0.5
1839,20 64 1,FALSE,FALSE,TRUE,30,0.5,20
1840,20 64 1,FALSE,FALSE,TRUE,30,0.5,100
1841,20 64 1,FALSE,FALSE,TRUE,30,10,0
1842,20 64 1,FALSE,FALSE,TRUE,30,10,0.1
1843,20 64 1,FALSE,FALSE,TRUE,30,10,0.5
1844,20 64 1,FALSE,FALSE,TRUE,30,10,20
1845,20 64 1,FALSE,FALSE,TRUE,30,10,100
1846,20 64 1,FALSE,FALSE,TRUE,30,100,0
1847,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1848,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1849,20 64 1,FALSE,FALSE,TRUE,30,100,20
1850,20 64 1,FALSE,FALSE,TRUE,30,100,100
1851,20 64 1,FALSE,FALSE,TRUE,100,0,0
1852,20 64 1,FALSE,FALSE,TRUE,100,0,0.1
1853,20 64 1,FALSE,FALSE,TRUE,100,0,0.5
1854,20 64 1,FALSE,FALSE,TRUE,100,0,20
1855,20 64 1,FALSE,FALSE,TRUE,100,0,100
1856,20 64 1,FALSE,FALSE,TRUE,100,0.1,0
1857,20 64 1,FALSE,FALSE,TRUE,100,0.1,0.1
1858,20 64 1,FALSE,FALSE,TRUE,100,0.1,0.5
1859,20 64 1,FALSE,FALSE,TRUE,100,0.1,20
1860,20 64 1,FALSE,FALSE,TRUE,100,0.1,100
1861,20 64 1,FALSE,FALSE,TRUE,100,0.5,0
1862,20 64 1,FALSE,FALSE,TRUE,100,0.5,0.1
1863,20 64 1,FALSE,FALSE,TRUE,100,0.5,0.5
1864,20 64 1,FALSE,FALSE,TRUE,100,0.5,20
1865,20 64 1,FALSE,FALSE,TRUE,100,0.5,100
1866,20 64 1,FALSE,FALSE,TRUE,100,10,0
1867,20 64 1,FALSE,FALSE,TRUE,100,10,0.1
1868,20 64 1,FALSE,FALSE,TRUE,100,10,0.5
1869,20 64 1,FALSE,FALSE,TRUE,100,10,20
1870,20 64 1,FALSE,FALSE,TRUE,100,10,100
1871,20 64 1,FALSE,FALSE,TRUE,100,100,0
1872,20 64 1,FALSE,FALSE,TRUE,100,100,0.1
1873,20 64 1,FALSE,FALSE,TRUE,100,100,0.5
1874,20 64 1,FALSE,FALSE,TRUE,100,100,20
1875,20 64 1,FALSE,FALSE,TRUE,100,100,100
1876,20 64 1,FALSE,FALSE,FALSE,0,0,0
1877,20 64 1,FALSE,FALSE,FALSE,0,0,0.1
1878,20 64 1,FALSE,FALSE,FALSE,0,0,0.5
1879,20 64 1,FALSE,FALSE,FALSE,0,0,20
1880,20 64 1,FALSE,FALSE,FALSE,0,0,100
1881,20 64 1,FALSE,FALSE,FALSE,0,0.1,0
1882,20 64 1,FALSE,FALSE,FALSE,0,0.1,0.1
1883,20 64 1,FALSE,FALSE,FALSE,0,0.1,0.5
1884,20 64 1,FALSE,FALSE,FALSE,0,0.1,20
1885,20 64 1,FALSE,FALSE,FALSE,0,0.1,100
1886,20 64 1,FALSE,FALSE,FALSE,0,0.5,0
1887,20 64 1,FALSE,FALSE,FALSE,0,0.5,0.1
1888,20 64 1,FALSE,FALSE,FALSE,0,0.5,0.5
1889,20 64 1,FALSE,FALSE,FALSE,0,0.5,20
1890,20 64 1,FALSE,FALSE,FALSE,0,0.5,100
1891,20 64 1,FALSE,FALSE,FALSE,0,10,0
1892,20 64 1,FALSE,FALSE,FALSE,0,10,0.1
1893,20 64 1,FALSE,FALSE,FALSE,0,10,0.5
1894,20 64 1,FALSE,FALSE,FALSE,0,10,20
1895,20 64 1,FALSE,FALSE,FALSE,0,10,100
1896,20 64 1,FALSE,FALSE,FALSE,0,100,0
1897,20 64 1,FALSE,FALSE,FALSE,0,100,0.1
1898,20 64 1,FALSE,FALSE,FALSE,0,100,0.5
1899,20 64 1,FALSE,FALSE,FALSE,0,100,20
1900,20 64 1,FALSE,FALSE,FALSE,0,100,100
1901,20 64 1,FALSE,FALSE,FALSE,0.1,0,0
1902,20 64 1,FALSE,FALSE,FALSE,0.1,0,0.1
1903,20 64 1,FALSE,FALSE,FALSE,0.1,0,0.5
1904,20 64 1,FALSE,FALSE,FALSE,0.1,0,20
1905,20 64 1,FALSE,FALSE,FALSE,0.1,0,100
1906,20 64 1,FALSE,FALSE,FALSE,0.1,0.1,0
1907,20 64 1,FALSE,FALSE,FALSE,0.1,0.1,0.1
1908,20 64 1,FALSE,FALSE,FALSE,0.1,0.1,0.5
1909,20 64 1,FALSE,FALSE,FALSE,0.1,0.1,20
1910,20 64 1,FALSE,FALSE,FALSE,0.1,0.1,100
1911,20 64 1,FALSE,FALSE,FALSE,0.1,0.5,0
1912,20 64 1,FALSE,FALSE,FALSE,0.1,0.5,0.1
1913,20 64 1,FALSE,FALSE,FALSE,0.1,0.5,0.5
1914,20 64 1,FALSE,FALSE,FALSE,0.1,0.5,20
1915,20 64 1,FALSE,FALSE,FALSE,0.1,0.5,100
1916,20 64 1,FALSE,FALSE,FALSE,0.1,10,0
1917,20 64 1,FALSE,FALSE,FALSE,0.1,10,0.1
1918,20 64 1,FALSE,FALSE,FALSE,0.1,10,0.5
1919,20 64 1,FALSE,FALSE,FALSE,0.1,10,20
1920,20 64 1,FALSE,FALSE,FALSE,0.1,10,100
1921,20 64 1,FALSE,FALSE,FALSE,0.1,100,0
1922,20 64 1,FALSE,FALSE,FALSE,0.1,100,0.1
1923,20 64 1,FALSE,FALSE,FALSE,0.1,100,0.5
1924,20 64 1,FALSE,FALSE,FALSE,0.1,100,20
1925,20 64 1,FALSE,FALSE,FALSE,0.1,100,100
1926,20 64 1,FALSE,FALSE,FALSE,0.5,0,0
1927,20 64 1,FALSE,FALSE,FALSE,0.5,0,0.1
1928,20 64 1,FALSE,FALSE,FALSE,0.5,0,0.5
1929,20 64 1,FALSE,FALSE,FALSE,0.5,0,20
1930,20 64 1,FALSE,FALSE,FALSE,0.5,0,100
1931,20 64 1,FALSE,FALSE,FALSE,0.5,0.1,0
1932,20 64 1,FALSE,FALSE,FALSE,0.5,0.1,0.1
1933,20 64 1,FALSE,FALSE,FALSE,0.5,0.1,0.5
1934,20 64 1,FALSE,FALSE,FALSE,0.5,0.1,20
1935,20 64 1,FALSE,FALSE,FALSE,0.5,0.1,100
1936,20 64 1,FALSE,FALSE,FALSE,0.5,0.5,0
1937,20 64 1,FALSE,FALSE,FALSE,0.5,0.5,0.1
1938,20 64 1,FALSE,FALSE,FALSE,0.5,0.5,0.5
1939,20 64 1,FALSE,FALSE,FALSE,0.5,0.5,20
1940,20 64 1,FALSE,FALSE,FALSE,0.5,0.5,100
1941,20 64 1,FALSE,FALSE,FALSE,0.5,10,0
1942,20 64 1,FALSE,FALSE,FALSE,0.5,10,0.1
1943,20 64 1,FALSE,FALSE,FALSE,0.5,10,0.5
1944,20 64 1,FALSE,FALSE,FALSE,0.5,10,20
1945,20 64 1,FALSE,FALSE,FALSE,0.5,10,100
1946,20 64 1,FALSE,FALSE,FALSE,0.5,100,0
1947,20 64 1,FALSE,FALSE,FALSE,0.5,100,0.1
1948,20 64 1,FALSE,FALSE,FALSE,0.5,100,0.5
1949,20 64 1,FALSE,FALSE,FALSE,0.5,100,20
1950,20 64 1,FALSE,FALSE,FALSE,0.5,100,100
1951,20 64 1,FALSE,FALSE,FALSE,30,0,0
1952,20 64 1,FALSE,FALSE,FALSE,30,0,0.1
1953,20 64 1,FALSE,FALSE,FALSE,30,0,0.5
1954,20 64 1,FALSE,FALSE,FALSE,30,0,20
1955,20 64 1,FALSE,FALSE,FALSE,30,0,100
1956,20 64 1,FALSE,FALSE,FALSE,30,0.1,0
1957,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.1
1958,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.5
1959,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
1960,20 64 1,FALSE,FALSE,FALSE,30,0.1,100
1961,20 64 1,FALSE,FALSE,FALSE,30,0.5,0
1962,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.1
1963,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.5
1964,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
1965,20 64 1,FALSE,FALSE,FALSE,30,0.5,100
1966,20 64 1,FALSE,FALSE,FALSE,30,10,0
1967,20 64 1,FALSE,FALSE,FALSE,30,10,0.1
1968,20 64 1,FALSE,FALSE,FALSE,30,10,0.5
1969,20 64 1,FALSE,FALSE,FALSE,30,10,20
1970,20 64 1,FALSE,FALSE,FALSE,30,10,100
1971,20 64 1,FALSE,FALSE,FALSE,30,100,0
1972,20 64 1,FALSE,FALSE,FALSE,30,100,0.1
1973,20 64 1,FALSE,FALSE,FALSE,30,100,0.5
1974,20 64 1,FALSE,FALSE,FALSE,30,100,20
1975,20 64 1,FALSE,FALSE,FALSE,30,100,100
1976,20 64 1,FALSE,FALSE,FALSE,100,0,0
1977,20 64 1,FALSE,FALSE,FALSE,100,0,0.1
1978,20 64 1,FALSE,FALSE,FALSE,100,0,0.5
1979,20 64 1,FALSE,FALSE,FALSE,100,0,20
1980,20 64 1,FALSE,FALSE,FALSE,100,0,100
1981,20 64 1,FALSE,FALSE,FALSE,100,0.1,0
1982,20 64 1,FALSE,FALSE,FALSE,100,0.1,0.1
1983,20 64 1,FALSE,FALSE,FALSE,100,0.1,0.5
1984,20 64 1,FALSE,FALSE,FALSE,100,0.1,20
1985,20 64 1,FALSE,FALSE,FALSE,100,0.1,100
1986,20 64 1,FALSE,FALSE,FALSE,100,0.5,0
1987,20 64 1,FALSE,FALSE,FALSE,100,0.5,0.1
1988,20 64 1,FALSE,FALSE,FALSE,100,0.5,0.5
1989,20 64 1,FALSE,FALSE,FALSE,100,0.5,20
1990,20 64 1,FALSE,FALSE,FALSE,100,0.5,100
1991,20 64 1,FALSE,FALSE,FALSE,100,10,0
1992,20 64 1,FALSE,FALSE,FALSE,100,10,0.1
1993,20 64 1,FALSE,FALSE,FALSE,100,10,0.5
1994,20 64 1,FALSE,FALSE,FALSE,100,10,20
1995,20 64 1,FALSE,FALSE,FALSE,100,10,100
1996,20 64 1,FALSE,FALSE,FALSE,100,100,0
1997,20 64 1,FALSE,FALSE,FALSE,100,100,0.1
1998,20 64 1,FALSE,FALSE,FALSE,100,100,0.5
1999,20 64 1,FALSE,FALSE,FALSE,100,100,20
2000,20 64 1,FALSE,FALSE,FALSE,100,100,100
2001,no,TRUE,TRUE,TRUE,0,0,0
2002,no,TRUE,TRUE,TRUE,0,0,0.1
2003,no,TRUE,TRUE,TRUE,0,0,0.5
2004,no,TRUE,TRUE,TRUE,0,0,20
2005,no,TRUE,TRUE,TRUE,0,0,100
2006,no,TRUE,TRUE,TRUE,0,0.1,0
2007,no,TRUE,TRUE,TRUE,0,0.1,0.1
2008,no,TRUE,TRUE,TRUE,0,0.1,0.5
2009,no,TRUE,TRUE,TRUE,0,0.1,20
2010,no,TRUE,TRUE,TRUE,0,0.1,100
2011,no,TRUE,TRUE,TRUE,0,0.5,0
2012,no,TRUE,TRUE,TRUE,0,0.5,0.1
2013,no,TRUE,TRUE,TRUE,0,0.5,0.5
2014,no,TRUE,TRUE,TRUE,0,0.5,20
2015,no,TRUE,TRUE,TRUE,0,0.5,100
2016,no,TRUE,TRUE,TRUE,0,10,0
2017,no,TRUE,TRUE,TRUE,0,10,0.1
2018,no,TRUE,TRUE,TRUE,0,10,0.5
2019,no,TRUE,TRUE,TRUE,0,10,20
2020,no,TRUE,TRUE,TRUE,0,10,100
2021,no,TRUE,TRUE,TRUE,0,100,0
2022,no,TRUE,TRUE,TRUE,0,100,0.1
2023,no,TRUE,TRUE,TRUE,0,100,0.5
2024,no,TRUE,TRUE,TRUE,0,100,20
2025,no,TRUE,TRUE,TRUE,0,100,100
2026,no,TRUE,TRUE,TRUE,0.1,0,0
2027,no,TRUE,TRUE,TRUE,0.1,0,0.1
2028,no,TRUE,TRUE,TRUE,0.1,0,0.5
2029,no,TRUE,TRUE,TRUE,0.1,0,20
2030,no,TRUE,TRUE,TRUE,0.1,0,100
2031,no,TRUE,TRUE,TRUE,0.1,0.1,0
2032,no,TRUE,TRUE,TRUE,0.1,0.1,0.1
2033,no,TRUE,TRUE,TRUE,0.1,0.1,0.5
2034,no,TRUE,TRUE,TRUE,0.1,0.1,20
2035,no,TRUE,TRUE,TRUE,0.1,0.1,100
2036,no,TRUE,TRUE,TRUE,0.1,0.5,0
2037,no,TRUE,TRUE,TRUE,0.1,0.5,0.1
2038,no,TRUE,TRUE,TRUE,0.1,0.5,0.5
2039,no,TRUE,TRUE,TRUE,0.1,0.5,20
2040,no,TRUE,TRUE,TRUE,0.1,0.5,100
2041,no,TRUE,TRUE,TRUE,0.1,10,0
2042,no,TRUE,TRUE,TRUE,0.1,10,0.1
2043,no,TRUE,TRUE,TRUE,0.1,10,0.5
2044,no,TRUE,TRUE,TRUE,0.1,10,20
2045,no,TRUE,TRUE,TRUE,0.1,10,100
2046,no,TRUE,TRUE,TRUE,0.1,100,0
2047,no,TRUE,TRUE,TRUE,0.1,100,0.1
2048,no,TRUE,TRUE,TRUE,0.1,100,0.5
2049,no,TRUE,TRUE,TRUE,0.1,100,20
2050,no,TRUE,TRUE,TRUE,0.1,100,100
2051,no,TRUE,TRUE,TRUE,0.5,0,0
2052,no,TRUE,TRUE,TRUE,0.5,0,0.1
2053,no,TRUE,TRUE,TRUE,0.5,0,0.5
2054,no,TRUE,TRUE,TRUE,0.5,0,20
2055,no,TRUE,TRUE,TRUE,0.5,0,100
2056,no,TRUE,TRUE,TRUE,0.5,0.1,0
2057,no,TRUE,TRUE,TRUE,0.5,0.1,0.1
2058,no,TRUE,TRUE,TRUE,0.5,0.1,0.5
2059,no,TRUE,TRUE,TRUE,0.5,0.1,20
2060,no,TRUE,TRUE,TRUE,0.5,0.1,100
2061,no,TRUE,TRUE,TRUE,0.5,0.5,0
2062,no,TRUE,TRUE,TRUE,0.5,0.5,0.1
2063,no,TRUE,TRUE,TRUE,0.5,0.5,0.5
2064,no,TRUE,TRUE,TRUE,0.5,0.5,20
2065,no,TRUE,TRUE,TRUE,0.5,0.5,100
2066,no,TRUE,TRUE,TRUE,0.5,10,0
2067,no,TRUE,TRUE,TRUE,0.5,10,0.1
2068,no,TRUE,TRUE,TRUE,0.5,10,0.5
2069,no,TRUE,TRUE,TRUE,0.5,10,20
2070,no,TRUE,TRUE,TRUE,0.5,10,100
2071,no,TRUE,TRUE,TRUE,0.5,100,0
2072,no,TRUE,TRUE,TRUE,0.5,100,0.1
2073,no,TRUE,TRUE,TRUE,0.5,100,0.5
2074,no,TRUE,TRUE,TRUE,0.5,100,20
2075,no,TRUE,TRUE,TRUE,0.5,100,100
2076,no,TRUE,TRUE,TRUE,30,0,0
2077,no,TRUE,TRUE,TRUE,30,0,0.1
2078,no,TRUE,TRUE,TRUE,30,0,0.5
2079,no,TRUE,TRUE,TRUE,30,0,20
2080,no,TRUE,TRUE,TRUE,30,0,100
2081,no,TRUE,TRUE,TRUE,30,0.1,0
2082,no,TRUE,TRUE,TRUE,30,0.1,0.1
2083,no,TRUE,TRUE,TRUE,30,0.1,0.5
2084,no,TRUE,TRUE,TRUE,30,0.1,20
2085,no,TRUE,TRUE,TRUE,30,0.1,100
2086,no,TRUE,TRUE,TRUE,30,0.5,0
2087,no,TRUE,TRUE,TRUE,30,0.5,0.1
2088,no,TRUE,TRUE,TRUE,30,0.5,0.5
2089,no,TRUE,TRUE,TRUE,30,0.5,20
2090,no,TRUE,TRUE,TRUE,30,0.5,100
2091,no,TRUE,TRUE,TRUE,30,10,0
2092,no,TRUE,TRUE,TRUE,30,10,0.1
2093,no,TRUE,TRUE,TRUE,30,10,0.5
2094,no,TRUE,TRUE,TRUE,30,10,20
2095,no,TRUE,TRUE,TRUE,30,10,100
2096,no,TRUE,TRUE,TRUE,30,100,0
2097,no,TRUE,TRUE,TRUE,30,100,0.1
2098,no,TRUE,TRUE,TRUE,30,100,0.5
2099,no,TRUE,TRUE,TRUE,30,100,20
2100,no,TRUE,TRUE,TRUE,30,100,100
2101,no,TRUE,TRUE,TRUE,100,0,0
2102,no,TRUE,TRUE,TRUE,100,0,0.1
2103,no,TRUE,TRUE,TRUE,100,0,0.5
2104,no,TRUE,TRUE,TRUE,100,0,20
2105,no,TRUE,TRUE,TRUE,100,0,100
2106,no,TRUE,TRUE,TRUE,100,0.1,0
2107,no,TRUE,TRUE,TRUE,100,0.1,0.1
2108,no,TRUE,TRUE,TRUE,100,0.1,0.5
2109,no,TRUE,TRUE,TRUE,100,0.1,20
2110,no,TRUE,TRUE,TRUE,100,0.1,100
2111,no,TRUE,TRUE,TRUE,100,0.5,0
2112,no,TRUE,TRUE,TRUE,100,0.5,0.1
2113,no,TRUE,TRUE,TRUE,100,0.5,0.5
2114,no,TRUE,TRUE,TRUE,100,0.5,20
2115,no,TRUE,TRUE,TRUE,100,0.5,100
2116,no,TRUE,TRUE,TRUE,100,10,0
2117,no,TRUE,TRUE,TRUE,100,10,0.1
2118,no,TRUE,TRUE,TRUE,100,10,0.5
2119,no,TRUE,TRUE,TRUE,100,10,20
2120,no,TRUE,TRUE,TRUE,100,10,100
2121,no,TRUE,TRUE,TRUE,100,100,0
2122,no,TRUE,TRUE,TRUE,100,100,0.1
2123,no,TRUE,TRUE,TRUE,100,100,0.5
2124,no,TRUE,TRUE,TRUE,100,100,20
2125,no,TRUE,TRUE,TRUE,100,100,100
2126,no,TRUE,TRUE,FALSE,0,0,0
2127,no,TRUE,TRUE,FALSE,0,0,0.1
2128,no,TRUE,TRUE,FALSE,0,0,0.5
2129,no,TRUE,TRUE,FALSE,0,0,20
2130,no,TRUE,TRUE,FALSE,0,0,100
2131,no,TRUE,TRUE,FALSE,0,0.1,0
2132,no,TRUE,TRUE,FALSE,0,0.1,0.1
2133,no,TRUE,TRUE,FALSE,0,0.1,0.5
2134,no,TRUE,TRUE,FALSE,0,0.1,20
2135,no,TRUE,TRUE,FALSE,0,0.1,100
2136,no,TRUE,TRUE,FALSE,0,0.5,0
2137,no,TRUE,TRUE,FALSE,0,0.5,0.1
2138,no,TRUE,TRUE,FALSE,0,0.5,0.5
2139,no,TRUE,TRUE,FALSE,0,0.5,20
2140,no,TRUE,TRUE,FALSE,0,0.5,100
2141,no,TRUE,TRUE,FALSE,0,10,0
2142,no,TRUE,TRUE,FALSE,0,10,0.1
2143,no,TRUE,TRUE,FALSE,0,10,0.5
2144,no,TRUE,TRUE,FALSE,0,10,20
2145,no,TRUE,TRUE,FALSE,0,10,100
2146,no,TRUE,TRUE,FALSE,0,100,0
2147,no,TRUE,TRUE,FALSE,0,100,0.1
2148,no,TRUE,TRUE,FALSE,0,100,0.5
2149,no,TRUE,TRUE,FALSE,0,100,20
2150,no,TRUE,TRUE,FALSE,0,100,100
2151,no,TRUE,TRUE,FALSE,0.1,0,0
2152,no,TRUE,TRUE,FALSE,0.1,0,0.1
2153,no,TRUE,TRUE,FALSE,0.1,0,0.5
2154,no,TRUE,TRUE,FALSE,0.1,0,20
2155,no,TRUE,TRUE,FALSE,0.1,0,100
2156,no,TRUE,TRUE,FALSE,0.1,0.1,0
2157,no,TRUE,TRUE,FALSE,0.1,0.1,0.1
2158,no,TRUE,TRUE,FALSE,0.1,0.1,0.5
2159,no,TRUE,TRUE,FALSE,0.1,0.1,20
2160,no,TRUE,TRUE,FALSE,0.1,0.1,100
2161,no,TRUE,TRUE,FALSE,0.1,0.5,0
2162,no,TRUE,TRUE,FALSE,0.1,0.5,0.1
2163,no,TRUE,TRUE,FALSE,0.1,0.5,0.5
2164,no,TRUE,TRUE,FALSE,0.1,0.5,20
2165,no,TRUE,TRUE,FALSE,0.1,0.5,100
2166,no,TRUE,TRUE,FALSE,0.1,10,0
2167,no,TRUE,TRUE,FALSE,0.1,10,0.1
2168,no,TRUE,TRUE,FALSE,0.1,10,0.5
2169,no,TRUE,TRUE,FALSE,0.1,10,20
2170,no,TRUE,TRUE,FALSE,0.1,10,100
2171,no,TRUE,TRUE,FALSE,0.1,100,0
2172,no,TRUE,TRUE,FALSE,0.1,100,0.1
2173,no,TRUE,TRUE,FALSE,0.1,100,0.5
2174,no,TRUE,TRUE,FALSE,0.1,100,20
2175,no,TRUE,TRUE,FALSE,0.1,100,100
2176,no,TRUE,TRUE,FALSE,0.5,0,0
2177,no,TRUE,TRUE,FALSE,0.5,0,0.1
2178,no,TRUE,TRUE,FALSE,0.5,0,0.5
2179,no,TRUE,TRUE,FALSE,0.5,0,20
2180,no,TRUE,TRUE,FALSE,0.5,0,100
2181,no,TRUE,TRUE,FALSE,0.5,0.1,0
2182,no,TRUE,TRUE,FALSE,0.5,0.1,0.1
2183,no,TRUE,TRUE,FALSE,0.5,0.1,0.5
2184,no,TRUE,TRUE,FALSE,0.5,0.1,20
2185,no,TRUE,TRUE,FALSE,0.5,0.1,100
2186,no,TRUE,TRUE,FALSE,0.5,0.5,0
2187,no,TRUE,TRUE,FALSE,0.5,0.5,0.1
2188,no,TRUE,TRUE,FALSE,0.5,0.5,0.5
2189,no,TRUE,TRUE,FALSE,0.5,0.5,20
2190,no,TRUE,TRUE,FALSE,0.5,0.5,100
2191,no,TRUE,TRUE,FALSE,0.5,10,0
2192,no,TRUE,TRUE,FALSE,0.5,10,0.1
2193,no,TRUE,TRUE,FALSE,0.5,10,0.5
2194,no,TRUE,TRUE,FALSE,0.5,10,20
2195,no,TRUE,TRUE,FALSE,0.5,10,100
2196,no,TRUE,TRUE,FALSE,0.5,100,0
2197,no,TRUE,TRUE,FALSE,0.5,100,0.1
2198,no,TRUE,TRUE,FALSE,0.5,100,0.5
2199,no,TRUE,TRUE,FALSE,0.5,100,20
2200,no,TRUE,TRUE,FALSE,0.5,100,100
2201,no,TRUE,TRUE,FALSE,30,0,0
2202,no,TRUE,TRUE,FALSE,30,0,0.1
2203,no,TRUE,TRUE,FALSE,30,0,0.5
2204,no,TRUE,TRUE,FALSE,30,0,20
2205,no,TRUE,TRUE,FALSE,30,0,100
2206,no,TRUE,TRUE,FALSE,30,0.1,0
2207,no,TRUE,TRUE,FALSE,30,0.1,0.1
2208,no,TRUE,TRUE,FALSE,30,0.1,0.5
2209,no,TRUE,TRUE,FALSE,30,0.1,20
2210,no,TRUE,TRUE,FALSE,30,0.1,100
2211,no,TRUE,TRUE,FALSE,30,0.5,0
2212,no,TRUE,TRUE,FALSE,30,0.5,0.1
2213,no,TRUE,TRUE,FALSE,30,0.5,0.5
2214,no,TRUE,TRUE,FALSE,30,0.5,20
2215,no,TRUE,TRUE,FALSE,30,0.5,100
2216,no,TRUE,TRUE,FALSE,30,10,0
2217,no,TRUE,TRUE,FALSE,30,10,0.1
2218,no,TRUE,TRUE,FALSE,30,10,0.5
2219,no,TRUE,TRUE,FALSE,30,10,20
2220,no,TRUE,TRUE,FALSE,30,10,100
2221,no,TRUE,TRUE,FALSE,30,100,0
2222,no,TRUE,TRUE,FALSE,30,100,0.1
2223,no,TRUE,TRUE,FALSE,30,100,0.5
2224,no,TRUE,TRUE,FALSE,30,100,20
2225,no,TRUE,TRUE,FALSE,30,100,100
2226,no,TRUE,TRUE,FALSE,100,0,0
2227,no,TRUE,TRUE,FALSE,100,0,0.1
2228,no,TRUE,TRUE,FALSE,100,0,0.5
2229,no,TRUE,TRUE,FALSE,100,0,20
2230,no,TRUE,TRUE,FALSE,100,0,100
2231,no,TRUE,TRUE,FALSE,100,0.1,0
2232,no,TRUE,TRUE,FALSE,100,0.1,0.1
2233,no,TRUE,TRUE,FALSE,100,0.1,0.5
2234,no,TRUE,TRUE,FALSE,100,0.1,20
2235,no,TRUE,TRUE,FALSE,100,0.1,100
2236,no,TRUE,TRUE,FALSE,100,0.5,0
2237,no,TRUE,TRUE,FALSE,100,0.5,0.1
2238,no,TRUE,TRUE,FALSE,100,0.5,0.5
2239,no,TRUE,TRUE,FALSE,100,0.5,20
2240,no,TRUE,TRUE,FALSE,100,0.5,100
2241,no,TRUE,TRUE,FALSE,100,10,0
2242,no,TRUE,TRUE,FALSE,100,10,0.1
2243,no,TRUE,TRUE,FALSE,100,10,0.5
2244,no,TRUE,TRUE,FALSE,100,10,20
2245,no,TRUE,TRUE,FALSE,100,10,100
2246,no,TRUE,TRUE,FALSE,100,100,0
2247,no,TRUE,TRUE,FALSE,100,100,0.1
2248,no,TRUE,TRUE,FALSE,100,100,0.5
2249,no,TRUE,TRUE,FALSE,100,100,20
2250,no,TRUE,TRUE,FALSE,100,100,100
2251,no,TRUE,FALSE,TRUE,0,0,0
2252,no,TRUE,FALSE,TRUE,0,0,0.1
2253,no,TRUE,FALSE,TRUE,0,0,0.5
2254,no,TRUE,FALSE,TRUE,0,0,20
2255,no,TRUE,FALSE,TRUE,0,0,100
2256,no,TRUE,FALSE,TRUE,0,0.1,0
2257,no,TRUE,FALSE,TRUE,0,0.1,0.1
2258,no,TRUE,FALSE,TRUE,0,0.1,0.5
2259,no,TRUE,FALSE,TRUE,0,0.1,20
2260,no,TRUE,FALSE,TRUE,0,0.1,100
2261,no,TRUE,FALSE,TRUE,0,0.5,0
2262,no,TRUE,FALSE,TRUE,0,0.5,0.1
2263,no,TRUE,FALSE,TRUE,0,0.5,0.5
2264,no,TRUE,FALSE,TRUE,0,0.5,20
2265,no,TRUE,FALSE,TRUE,0,0.5,100
2266,no,TRUE,FALSE,TRUE,0,10,0
2267,no,TRUE,FALSE,TRUE,0,10,0.1
2268,no,TRUE,FALSE,TRUE,0,10,0.5
2269,no,TRUE,FALSE,TRUE,0,10,20
2270,no,TRUE,FALSE,TRUE,0,10,100
2271,no,TRUE,FALSE,TRUE,0,100,0
2272,no,TRUE,FALSE,TRUE,0,100,0.1
2273,no,TRUE,FALSE,TRUE,0,100,0.5
2274,no,TRUE,FALSE,TRUE,0,100,20
2275,no,TRUE,FALSE,TRUE,0,100,100
2276,no,TRUE,FALSE,TRUE,0.1,0,0
2277,no,TRUE,FALSE,TRUE,0.1,0,0.1
2278,no,TRUE,FALSE,TRUE,0.1,0,0.5
2279,no,TRUE,FALSE,TRUE,0.1,0,20
2280,no,TRUE,FALSE,TRUE,0.1,0,100
2281,no,TRUE,FALSE,TRUE,0.1,0.1,0
2282,no,TRUE,FALSE,TRUE,0.1,0.1,0.1
2283,no,TRUE,FALSE,TRUE,0.1,0.1,0.5
2284,no,TRUE,FALSE,TRUE,0.1,0.1,20
2285,no,TRUE,FALSE,TRUE,0.1,0.1,100
2286,no,TRUE,FALSE,TRUE,0.1,0.5,0
2287,no,TRUE,FALSE,TRUE,0.1,0.5,0.1
2288,no,TRUE,FALSE,TRUE,0.1,0.5,0.5
2289,no,TRUE,FALSE,TRUE,0.1,0.5,20
2290,no,TRUE,FALSE,TRUE,0.1,0.5,100
2291,no,TRUE,FALSE,TRUE,0.1,10,0
2292,no,TRUE,FALSE,TRUE,0.1,10,0.1
2293,no,TRUE,FALSE,TRUE,0.1,10,0.5
2294,no,TRUE,FALSE,TRUE,0.1,10,20
2295,no,TRUE,FALSE,TRUE,0.1,10,100
2296,no,TRUE,FALSE,TRUE,0.1,100,0
2297,no,TRUE,FALSE,TRUE,0.1,100,0.1
2298,no,TRUE,FALSE,TRUE,0.1,100,0.5
2299,no,TRUE,FALSE,TRUE,0.1,100,20
2300,no,TRUE,FALSE,TRUE,0.1,100,100
2301,no,TRUE,FALSE,TRUE,0.5,0,0
2302,no,TRUE,FALSE,TRUE,0.5,0,0.1
2303,no,TRUE,FALSE,TRUE,0.5,0,0.5
2304,no,TRUE,FALSE,TRUE,0.5,0,20
